Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LTBR,2,11,3.1569029044423784,0.4014081632653061,2.041744357858385,0.5572742857142857
LTBR,2,12,1.8379021162500184,0.5388848979591837,0.7841422430163338,0.8097180952380952
LTBR,2,13,0.9373523235564328,0.7217102040816327,0.2715740315389065,0.9407580952380952
LTBR,2,14,0.5282480038051702,0.834745306122449,0.1263059521849666,0.973695238095238
LTBR,2,15,0.348281658546657,0.8889648979591837,0.0741559850484842,0.985247619047619
LTBR,2,16,0.2534530202071277,0.9186367346938776,0.0517929414657964,0.9890742857142856
LTBR,2,17,0.196867466130731,0.9367404081632652,0.0361288187084276,0.9928819047619049
LTBR,2,18,0.1595331638941959,0.948734693877551,0.0263455819999355,0.994944761904762
LTBR,2,19,0.1336152748807656,0.9567648979591836,0.0202459961792808,0.996144761904762
LTBR,2,20,0.1142007896025113,0.9633444897959184,0.0169916717657553,0.9966342857142856
